village_id,week,rainfall_mm,rainfall_anomaly_pct,temp_mean_c,humidity_pct,flood_risk_score,malaria_cases,diarrhea_cases,ari_cases,anc4_completion_pct,institutional_delivery_pct,full_immunization_pct,high_risk_pregnancies,drug_stockout_flag,is_reported,reporting_status,reconstructed_malaria_cases,uncertainty_malaria_cases,reconstructed_malaria_cases_lower95,reconstructed_malaria_cases_upper95,reconstructed_diarrhea_cases,uncertainty_diarrhea_cases,reconstructed_diarrhea_cases_lower95,reconstructed_diarrhea_cases_upper95,reconstructed_ari_cases,uncertainty_ari_cases,reconstructed_ari_cases_lower95,reconstructed_ari_cases_upper95,reconstructed_anc4_completion_pct,uncertainty_anc4_completion_pct,reconstructed_anc4_completion_pct_lower95,reconstructed_anc4_completion_pct_upper95,reconstructed_full_immunization_pct,uncertainty_full_immunization_pct,reconstructed_full_immunization_pct_lower95,reconstructed_full_immunization_pct_upper95
VIL_004,73,22.83,39.5,33.9,56.2,0.506,,,,,,,2,0,False,UNRECORDED,2.057222082475686,4.822933102028536,0.0,6.880155184504222,2.453108457962002,4.087999439439389,0.0,6.541107897401391,0.9875342256314126,2.366791379007271,0.0,3.3543256046386833,38.65927183839585,3.1914839814560465,35.46778785693981,41.8507558198519,39.538426631176506,4.42764498124247,35.11078164993403,43.96607161241898
VIL_004,74,24.03,71.8,32.1,49.0,0.401,0.0,0.0,2.0,45.6,39.3,45.3,3,0,True,STRUCTURAL_ZERO_INFLATED,1.8483731139805455,4.822933102028536,0.0,6.671306216009081,2.685002288579511,4.087999439439389,0.0,6.773001728018899,1.3984333698350981,2.366791379007271,0.0,3.7652247488423694,45.6,0.3191483981456047,45.280851601854394,45.91914839814561,45.3,0.44276449812424706,44.85723550187575,45.742764498124245
VIL_004,75,52.8,275.7,33.9,66.0,1.0,,,,,,,2,0,False,UNRECORDED,1.6757330763463203,4.822933102028536,0.0,6.498666178374856,2.653244964500098,4.087999439439389,0.0,6.741244403939486,1.1190808161702548,2.366791379007271,0.0,3.485872195177526,39.193618255474945,3.1914839814560465,36.0021342740189,42.38510223693099,39.22305217254139,4.42764498124247,34.795407191298914,43.65069715378386
VIL_004,76,44.28,191.4,37.7,59.7,0.908,,,,,,,0,1,False,UNRECORDED,1.340325988405798,4.822933102028536,0.0,6.163259090434334,3.402251644951087,4.087999439439389,0.0,7.490251084390476,0.7645623906657584,2.366791379007271,0.0,3.131353769673029,39.345251559716,3.1914839814560465,36.15376757825995,42.53673554117204,40.30117861344461,4.42764498124247,35.87353363220214,44.728823594687086
VIL_004,77,68.68,345.0,35.2,70.0,1.0,,,,,,,4,0,False,UNRECORDED,2.2807132731790505,4.822933102028536,0.0,7.103646375207586,3.674360556027871,4.087999439439389,0.0,7.76235999546726,1.1148880826886622,2.366791379007271,0.0,3.4816794616959332,39.3428159342955,3.1914839814560465,36.151331952839456,42.53429991575155,40.05295209377132,4.42764498124247,35.625307112528844,44.48059707501379
VIL_004,78,48.78,221.1,38.2,60.6,0.936,,,,,,,1,1,False,UNRECORDED,1.98112956611057,4.822933102028536,0.0,6.804062668139106,3.7164372525075775,4.087999439439389,0.0,7.804436691946966,1.2031110536104326,2.366791379007271,0.0,3.5699024326177033,37.778204452936855,3.1914839814560465,34.58672047148081,40.9696884343929,38.672056355159974,4.42764498124247,34.2444113739175,43.09970133640245
VIL_004,79,65.29,335.4,37.4,63.1,1.0,,,,,,,1,1,False,UNRECORDED,1.8523269096862691,4.822933102028536,0.0,6.675260011714805,5.782705465741659,4.087999439439389,1.6947060263022697,9.870704905181046,1.1391924969008842,2.366791379007271,0.0,3.5059838759081554,40.22356483167617,3.1914839814560465,37.032080850220126,43.415048813132216,40.09195078093992,4.42764498124247,35.664305799697445,44.51959576218239
VIL_004,80,82.22,453.8,34.8,79.0,1.0,,,,,,,5,1,False,UNRECORDED,2.2920358802744767,4.822933102028536,0.0,7.1149689823030124,7.73386583149675,4.087999439439389,3.6458663920573615,11.82186527093614,1.0419784560967305,2.366791379007271,0.0,3.4087698351040014,39.06470675299482,3.1914839814560465,35.87322277153878,42.25619073445087,39.439468129328176,4.42764498124247,35.0118231480857,43.86711311057065
VIL_004,81,100.2,562.1,37.7,75.5,1.0,,,,,,,5,1,False,UNRECORDED,2.2392507629350575,4.822933102028536,0.0,7.062183864963593,6.114970714489963,4.087999439439389,2.026971275050574,10.202970153929352,1.4625452367486194,2.366791379007271,0.0,3.8293366157558903,39.29741873702892,3.1914839814560465,36.105934755572875,42.488902718484965,39.271162131327856,4.42764498124247,34.84351715008538,43.69880711257033
VIL_004,82,96.46,558.6,36.6,81.8,1.0,,,,,,,0,1,False,UNRECORDED,2.5617944092663683,4.822933102028536,0.0,7.384727511294904,5.863381818756007,4.087999439439389,1.7753823793166186,9.951381258195397,1.085460953242805,2.366791379007271,0.0,3.452252332250076,37.040342581683795,3.1914839814560465,33.84885860022775,40.23182656313984,38.56381837294538,4.42764498124247,34.136173391702904,42.99146335418785
VIL_004,83,94.42,518.3,35.8,76.3,1.0,5.0,13.0,1.0,45.8,38.3,37.9,2,0,True,REPORTED,5.0,0.4822933102028536,4.517706689797146,5.482293310202854,13.0,0.4087999439439389,12.591200056056062,13.408799943943938,1.0,0.23667913790072712,0.7633208620992729,1.2366791379007271,45.8,0.3191483981456047,45.48085160185439,46.119148398145605,37.9,0.44276449812424706,37.45723550187575,38.34276449812425
VIL_004,84,77.37,398.4,36.1,63.3,1.0,,,,,,,2,1,False,UNRECORDED,4.8768474305578255,4.822933102028536,0.05391432852928979,9.699780532586361,6.503400970398858,4.087999439439389,2.4154015309594694,10.591400409838247,1.3703875602384628,2.366791379007271,0.0,3.7371789392457337,39.71259204144186,3.1914839814560465,36.521108059985814,42.904076022897904,39.533883506198556,4.42764498124247,35.10623852495608,43.96152848744103
VIL_004,85,72.55,394.7,35.8,65.5,1.0,,,,,,,5,0,False,UNRECORDED,5.447720924379455,4.822933102028536,0.6247878223509193,10.27065402640799,6.881378540892151,4.087999439439389,2.7933791014527625,10.96937798033154,1.5028697096890828,2.366791379007271,0.0,3.869661088696354,38.281772801212696,3.1914839814560465,35.09028881975665,41.47325678266874,39.27915244073886,4.42764498124247,34.85150745949639,43.706797421981335
VIL_004,86,82.51,427.3,35.3,62.5,1.0,,,,,,,1,1,False,UNRECORDED,6.565868458869602,4.822933102028536,1.7429353568410662,11.388801560898138,5.490563651158883,4.087999439439389,1.4025642117194943,9.578563090598273,1.454357682313141,2.366791379007271,0.0,3.821149061320412,39.08715082911535,3.1914839814560465,35.89566684765931,42.2786348105714,39.24590309852895,4.42764498124247,34.818258117286476,43.67354807977142
VIL_004,87,56.19,272.5,35.0,55.0,1.0,,,,,,,2,0,False,UNRECORDED,9.154497121657744,4.822933102028536,4.331564019629209,13.97743022368628,5.483124771772614,4.087999439439389,1.395125332333225,9.571124211212002,1.1724171793323592,2.366791379007271,0.0,3.53920855833963,39.105998322354836,3.1914839814560465,35.91451434089879,42.29748230381088,38.8668951440276,4.42764498124247,34.43925016278513,43.294540125270075
VIL_004,88,57.1,311.9,33.2,49.0,1.0,,,,,,,2,0,False,UNRECORDED,8.890506317642991,4.822933102028536,4.0675732156144555,13.713439419671527,3.7618949457406528,4.087999439439389,0.0,7.849894385180042,1.2335814890763366,2.366791379007271,0.0,3.600372868083608,39.37654399100394,3.1914839814560465,36.1850600095479,42.56802797245999,40.11552007186562,4.42764498124247,35.687875090623145,44.54316505310809
VIL_004,89,63.24,321.5,30.0,59.1,1.0,,,,,,,3,0,False,UNRECORDED,10.31774045069911,4.822933102028536,5.494807348670575,15.140673552727646,3.429420556320192,4.087999439439389,0.0,7.517419995759581,0.8398340899622034,2.366791379007271,0.0,3.2066254689694746,38.87070158998232,3.1914839814560465,35.67921760852627,42.06218557143836,38.308439768430944,4.42764498124247,33.88079478718847,42.73608474967342
VIL_004,90,37.1,136.1,30.0,40.1,0.636,21.0,4.0,1.0,40.3,36.4,39.6,3,0,True,REPORTED,21.0,0.4822933102028536,20.517706689797148,21.482293310202852,4.0,0.4087999439439389,3.591200056056061,4.408799943943939,1.0,0.23667913790072712,0.7633208620992729,1.2366791379007271,40.3,0.3191483981456047,39.98085160185439,40.619148398145605,39.6,0.44276449812424706,39.15723550187575,40.04276449812425
VIL_004,91,44.04,193.0,32.9,45.3,0.844,,,,,,,2,1,False,UNRECORDED,12.453299056985399,4.822933102028536,7.630365954956863,17.276232159013936,2.9530104241161883,4.087999439439389,0.0,7.041009863555577,0.6677928730129099,2.366791379007271,0.0,3.034584252020181,40.445834950119774,3.1914839814560465,37.25435096866373,43.63731893157582,40.031577090808725,4.42764498124247,35.60393210956625,44.4592220720512
VIL_004,92,32.35,115.2,29.1,42.4,0.632,,,,,,,3,1,False,UNRECORDED,9.679697161978755,4.822933102028536,4.856764059950219,14.50263026400729,2.9244252062933342,4.087999439439389,0.0,7.0124246457327235,1.317880475540218,2.366791379007271,0.0,3.684671854547489,39.01304582739423,3.1914839814560465,35.821561845938184,42.204529808850275,40.57484147636844,4.42764498124247,36.14719649512597,45.002486457610914
VIL_004,93,17.27,16.8,29.8,30.6,0.376,,,,,,,2,1,False,UNRECORDED,8.475727360372366,4.822933102028536,3.65279425834383,13.298660462400901,2.016608804923861,4.087999439439389,0.0,6.10460824436325,1.6465507226578666,2.366791379007271,0.0,4.013342101665137,39.697086569131585,3.1914839814560465,36.50560258767554,42.88857055058763,39.753205797016875,4.42764498124247,35.3255608157744,44.18085077825935
VIL_004,94,15.89,12.6,27.5,33.0,0.316,,,,,,,0,0,False,UNRECORDED,6.994094694180186,4.822933102028536,2.17116159215165,11.817027796208722,2.1173680517488918,4.087999439439389,0.0,6.20536749118828,1.561022248495167,2.366791379007271,0.0,3.927813627502438,39.30115077672843,3.1914839814560465,36.10966679527238,42.49263475818447,38.85249084660049,4.42764498124247,34.424845865358016,43.28013582784296
VIL_004,95,14.57,-13.2,24.9,26.9,0.331,5.0,5.0,0.0,42.6,31.7,44.4,4,0,True,REPORTED,5.0,0.4822933102028536,4.517706689797146,5.482293310202854,5.0,0.4087999439439389,4.591200056056061,5.408799943943939,0.0,0.23667913790072712,0.0,0.23667913790072712,42.6,0.3191483981456047,42.280851601854394,42.91914839814561,44.4,0.44276449812424706,43.95723550187575,44.84276449812425
VIL_004,96,10.46,-13.4,23.8,33.9,0.277,,,,,,,2,1,False,UNRECORDED,3.2650239660361393,4.822933102028536,0.0,8.087957068064675,1.6019744958922826,4.087999439439389,0.0,5.689973935331672,1.3050661207308685,2.366791379007271,0.0,3.6718574997381395,39.440583204678525,3.1914839814560465,36.24909922322248,42.63206718613457,40.461310065733485,4.42764498124247,36.03366508449101,44.88895504697596
VIL_004,97,12.71,-12.8,22.3,40.2,0.307,5.0,0.0,4.0,41.0,38.9,38.5,2,1,True,REPORTED,5.0,0.4822933102028536,4.517706689797146,5.482293310202854,0.0,0.4087999439439389,0.0,0.4087999439439389,4.0,0.23667913790072712,3.763320862099273,4.236679137900727,41.0,0.3191483981456047,40.68085160185439,41.31914839814561,38.5,0.44276449812424706,38.05723550187575,38.94276449812425
VIL_004,98,8.21,-38.0,19.2,42.8,0.188,,,,,,,2,0,False,UNRECORDED,1.6186663030296793,4.822933102028536,0.0,6.441599405058215,1.8379493487382013,4.087999439439389,0.0,5.92594878817759,1.764903368984651,2.366791379007271,0.0,4.131694747991922,38.2926670027215,3.1914839814560465,35.101183021265456,41.484150984177546,38.76586192157175,4.42764498124247,34.338216940329275,43.19350690281422
VIL_004,99,6.75,-61.3,20.4,32.1,0.136,,,,,,,4,0,False,UNRECORDED,1.597330018013146,4.822933102028536,0.0,6.420263120041682,1.8079978354055153,4.087999439439389,0.0,5.895997274844904,2.320291393897384,2.366791379007271,0.0,4.687082772904655,39.379720972656905,3.1914839814560465,36.18823699120086,42.57120495411295,40.379671392053936,4.42764498124247,35.95202641081146,44.80731637329641
VIL_004,100,5.17,-52.7,21.0,35.1,0.054,3.0,2.0,1.0,42.4,38.0,38.0,3,1,True,REPORTED,3.0,0.4822933102028536,2.5177066897971465,3.4822933102028535,2.0,0.4087999439439389,1.591200056056061,2.408799943943939,1.0,0.23667913790072712,0.7633208620992729,1.2366791379007271,42.4,0.3191483981456047,42.08085160185439,42.719148398145606,38.0,0.44276449812424706,37.55723550187575,38.44276449812425
VIL_004,101,7.76,-50.8,18.1,27.1,0.192,,,,,,,0,1,False,UNRECORDED,1.1865784340126342,4.822933102028536,0.0,6.00951153604117,1.2291634812157826,4.087999439439389,0.0,5.317162920655171,2.236435078490865,2.366791379007271,0.0,4.6032264574981365,38.83465327432108,3.1914839814560465,35.64316929286503,42.02613725577712,38.636843712150316,4.42764498124247,34.20919873090784,43.06448869339279
VIL_004,102,10.8,-25.2,18.6,42.9,0.3,2.0,0.0,4.0,42.2,37.6,39.2,2,0,True,REPORTED,2.0,0.4822933102028536,1.5177066897971465,2.4822933102028535,0.0,0.4087999439439389,0.0,0.4087999439439389,4.0,0.23667913790072712,3.763320862099273,4.236679137900727,42.2,0.3191483981456047,41.880851601854395,42.51914839814561,39.2,0.44276449812424706,38.757235501875755,39.64276449812425
VIL_004,103,9.04,-49.0,18.7,40.2,0.198,,,,,,,4,0,False,UNRECORDED,0.9725664711109191,4.822933102028536,0.0,5.7954995731394545,1.3933889969217652,4.087999439439389,0.0,5.481388436361154,3.179462656353154,2.366791379007271,0.8126712773458831,5.546254035360425,39.792044702803906,3.1914839814560465,36.60056072134786,42.98352868425995,39.05620016670758,4.42764498124247,34.62855518546511,43.483845147950056
VIL_004,104,5.51,-73.3,16.2,34.6,0.206,,,,,,,2,0,False,UNRECORDED,0.9931921062733127,4.822933102028536,0.0,5.816125208301848,0.9035015832911564,4.087999439439389,0.0,4.991501022730545,2.829347274383474,2.366791379007271,0.462555895376203,5.196138653390745,39.75307692291356,3.1914839814560465,36.56159294145751,42.9445609043696,40.62331600670527,4.42764498124247,36.195671025462794,45.05096098794774
VIL_005,1,5.72,-77.7,17.0,40.6,0.078,,,,,,,0,1,False,UNRECORDED,1.0337109370256747,4.0427530883418825,0.0,5.0764640253675575,2.683649298512548,4.28265692010501,0.0,6.966306218617558,6.101298129856324,2.8598779028215566,3.241420227034767,8.96117603267788,45.411256915578264,3.9267910863794135,41.484465829198854,49.338048001957674,60.221243998220395,4.043912890183633,56.17733110803676,64.26515688840402
VIL_005,2,4.93,-60.8,17.0,41.5,0.204,3.0,0.0,4.0,44.6,37.6,69.6,4,1,True,REPORTED,3.0,0.4042753088341883,2.595724691165812,3.404275308834188,0.0,0.428265692010501,0.0,0.428265692010501,4.0,0.28598779028215565,3.7140122097178443,4.285987790282156,44.6,0.39267910863794137,44.20732089136206,44.992679108637944,69.6,0.40439128901836335,69.19560871098163,70.00439128901836
VIL_005,3,4.5,-64.8,15.9,45.3,0.0,2.0,4.0,7.0,42.4,38.3,72.9,1,0,True,REPORTED,2.0,0.4042753088341883,1.5957246911658118,2.404275308834188,4.0,0.428265692010501,3.571734307989499,4.428265692010501,7.0,0.28598779028215565,6.714012209717844,7.285987790282156,42.4,0.39267910863794137,42.007320891362056,42.79267910863794,72.9,0.40439128901836335,72.49560871098164,73.30439128901837
VIL_005,4,6.79,-60.9,18.4,42.6,0.055,,,,,,,2,0,False,UNRECORDED,1.2589907761739823,4.0427530883418825,0.0,5.301743864515865,2.7949028755521472,4.28265692010501,0.0,7.077559795657157,5.291848331492741,2.8598779028215566,2.431970428671184,8.151726234314298,45.24119083827231,3.9267910863794135,41.31439975189289,49.16798192465173,60.52517792914447,4.043912890183633,56.481265038960835,64.5690908193281
VIL_005,5,3.24,-74.6,17.6,34.6,0.076,2.0,4.0,4.0,53.3,46.0,71.8,1,0,True,REPORTED,2.0,0.4042753088341883,1.5957246911658118,2.404275308834188,4.0,0.428265692010501,3.571734307989499,4.428265692010501,4.0,0.28598779028215565,3.7140122097178443,4.285987790282156,53.3,0.39267910863794137,52.907320891362055,53.69267910863794,71.8,0.40439128901836335,71.39560871098163,72.20439128901836
VIL_005,6,4.59,-71.1,17.2,46.4,0.023,2.0,0.0,10.0,45.0,35.2,64.7,1,0,True,REPORTED,2.0,0.4042753088341883,1.5957246911658118,2.404275308834188,0.0,0.428265692010501,0.0,0.428265692010501,10.0,0.28598779028215565,9.714012209717845,10.285987790282155,45.0,0.39267910863794137,44.60732089136206,45.39267910863794,64.7,0.40439128901836335,64.29560871098164,65.10439128901837
VIL_005,7,6.36,-46.5,19.5,50.2,0.113,1.0,2.0,2.0,53.5,50.1,69.5,3,0,True,REPORTED,1.0,0.4042753088341883,0.5957246911658117,1.4042753088341882,2.0,0.428265692010501,1.571734307989499,2.428265692010501,2.0,0.28598779028215565,1.7140122097178443,2.2859877902821557,53.5,0.39267910863794137,53.10732089136206,53.89267910863794,69.5,0.40439128901836335,69.09560871098164,69.90439128901836
VIL_005,8,7.74,-61.5,20.2,56.2,0.1,1.0,0.0,2.0,43.2,36.6,73.5,3,0,True,REPORTED,1.0,0.4042753088341883,0.5957246911658117,1.4042753088341882,0.0,0.428265692010501,0.0,0.428265692010501,2.0,0.28598779028215565,1.7140122097178443,2.2859877902821557,43.2,0.39267910863794137,42.80732089136206,43.592679108637945,73.5,0.40439128901836335,73.09560871098164,73.90439128901836
VIL_005,9,7.03,-54.4,19.5,52.6,0.137,1.0,3.0,8.0,48.3,46.1,64.2,2,1,True,REPORTED,1.0,0.4042753088341883,0.5957246911658117,1.4042753088341882,3.0,0.428265692010501,2.571734307989499,3.428265692010501,8.0,0.28598779028215565,7.714012209717844,8.285987790282155,48.3,0.39267910863794137,47.907320891362055,48.69267910863794,64.2,0.40439128901836335,63.79560871098164,64.60439128901837
VIL_005,10,7.94,-49.1,22.8,45.9,0.049,,,,,,,1,0,False,UNRECORDED,1.810273096754715,4.0427530883418825,0.0,5.8530261850965974,2.6872804874889544,4.28265692010501,0.0,6.969937407593965,3.7264331475394235,2.8598779028215566,0.8665552447178668,6.58631105036098,45.64037749866911,3.9267910863794135,41.7135864122897,49.56716858504852,59.84973642204546,4.043912890183633,55.805823531861826,63.893649312229094
VIL_005,11,4.38,-69.2,25.0,47.3,0.067,,,,,,,2,0,False,UNRECORDED,1.8380326078509308,4.0427530883418825,0.0,5.880785696192813,1.6556926479658862,4.28265692010501,0.0,5.938349568070897,2.2888757260126535,2.8598779028215566,0.0,5.148753628834211,44.39802408684147,3.9267910863794135,40.47123300046205,48.324815173220884,59.911261424007506,4.043912890183633,55.86734853382387,63.95517431419114
VIL_005,12,4.43,-55.1,22.1,45.8,0.082,1.0,1.0,0.0,52.6,46.7,67.9,0,0,True,REPORTED,1.0,0.4042753088341883,0.5957246911658117,1.4042753088341882,1.0,0.428265692010501,0.571734307989499,1.428265692010501,0.0,0.28598779028215565,0.0,0.28598779028215565,52.6,0.39267910863794137,52.20732089136206,52.992679108637944,67.9,0.40439128901836335,67.49560871098164,68.30439128901837
VIL_005,13,5.12,-67.1,24.4,45.9,0.075,3.0,1.0,4.0,47.8,47.1,70.2,2,0,True,REPORTED,3.0,0.4042753088341883,2.595724691165812,3.404275308834188,1.0,0.428265692010501,0.571734307989499,1.428265692010501,4.0,0.28598779028215565,3.7140122097178443,4.285987790282156,47.8,0.39267910863794137,47.407320891362055,48.19267910863794,70.2,0.40439128901836335,69.79560871098164,70.60439128901837
VIL_005,14,5.62,-55.1,26.2,47.4,0.082,6.0,2.0,0.0,45.4,41.8,68.6,2,0,True,REPORTED,6.0,0.4042753088341883,5.595724691165811,6.404275308834189,2.0,0.428265692010501,1.571734307989499,2.428265692010501,0.0,0.28598779028215565,0.0,0.28598779028215565,45.4,0.39267910863794137,45.007320891362056,45.79267910863794,68.6,0.40439128901836335,68.19560871098163,69.00439128901836
VIL_005,15,6.28,-59.6,29.7,53.2,0.144,,,,,,,2,0,False,UNRECORDED,1.8386772096635595,4.0427530883418825,0.0,5.8814302980054425,1.6210544777368008,4.28265692010501,0.0,5.9037113978418105,2.0423809423298858,2.8598779028215566,0.0,4.902258845151442,44.83189080247003,3.9267910863794135,40.90509971609062,48.75868188884944,61.138971858087686,4.043912890183633,57.09505896790405,65.18288474827132
VIL_005,16,5.18,-54.7,27.3,40.9,0.0,0.0,0.0,2.0,44.5,31.9,70.6,1,1,True,REPORTED,0.0,0.4042753088341883,0.0,0.4042753088341883,0.0,0.428265692010501,0.0,0.428265692010501,2.0,0.28598779028215565,1.7140122097178443,2.2859877902821557,44.5,0.39267910863794137,44.10732089136206,44.89267910863794,70.6,0.40439128901836335,70.19560871098163,71.00439128901836
VIL_005,17,11.64,-14.9,28.3,46.2,0.161,3.0,1.0,1.0,44.3,42.9,61.4,2,1,True,REPORTED,3.0,0.4042753088341883,2.595724691165812,3.404275308834188,1.0,0.428265692010501,0.571734307989499,1.428265692010501,1.0,0.28598779028215565,0.7140122097178443,1.2859877902821557,44.3,0.39267910863794137,43.907320891362055,44.69267910863794,61.4,0.40439128901836335,60.995608710981635,61.80439128901836
VIL_005,18,11.02,-29.9,29.4,54.2,0.086,2.0,2.0,1.0,43.9,39.8,62.6,3,1,True,REPORTED,2.0,0.4042753088341883,1.5957246911658118,2.404275308834188,2.0,0.428265692010501,1.571734307989499,2.428265692010501,1.0,0.28598779028215565,0.7140122097178443,1.2859877902821557,43.9,0.39267910863794137,43.507320891362056,44.29267910863794,62.6,0.40439128901836335,62.19560871098164,63.004391289018365
